"","DGEOID","OGEOID","ny.commuters.OSName","ny.commuters.OCName","ny.commuters.DSName","ny.commuters.DCName","ny.commuters.Commuters","ny.commuters.MOE","DPop","OPop","DIST"
"3755","42045","36111","New York","Ulster County","Pennsylvania","Delaware County",11,16,558979,182493,2.27739489660346
"3756","42045","36119","New York","Westchester County","Pennsylvania","Delaware County",6,11,558979,949113,2.05721091229959
"3757","42047","36003","New York","Allegany County","Pennsylvania","Elk County",4,6,31946,48946,1.03864872519812
"3758","42047","36009","New York","Cattaraugus County","Pennsylvania","Elk County",2,4,31946,80317,0.823943624233929
"3759","42049","36003","New York","Allegany County","Pennsylvania","Erie County",6,7,280566,48946,2.0752676860569
"3760","42049","36009","New York","Cattaraugus County","Pennsylvania","Erie County",19,21,280566,80317,1.42530344380667
"3761","42049","36013","New York","Chautauqua County","Pennsylvania","Erie County",1197,168,280566,134905,0.716759315494779
"3762","42049","36029","New York","Erie County","Pennsylvania","Erie County",153,80,280566,919040,1.46590438330474
"3763","42049","36037","New York","Genesee County","Pennsylvania","Erie County",23,34,280566,60079,2.09933732941123
"3764","42049","36051","New York","Livingston County","Pennsylvania","Erie County",12,21,280566,65393,2.40153471108673
"3765","42049","36055","New York","Monroe County","Pennsylvania","Erie County",8,13,280566,744344,2.69564252217257
"3766","42049","36073","New York","Orleans County","Pennsylvania","Erie County",5,7,280566,42883,2.25563671414246
"3767","42049","36075","New York","Oswego County","Pennsylvania","Erie County",3,4,280566,122109,4.11587121020114
"3768","42055","36059","New York","Nassau County","Pennsylvania","Franklin County",9,16,149618,1339532,4.21329519307882
"3769","42055","36073","New York","Orleans County","Pennsylvania","Franklin County",42,60,149618,42883,3.49218149847729
"3770","42055","36103","New York","Suffolk County","Pennsylvania","Franklin County",18,30,149618,1493350,5.13690806963555
"3771","42055","36113","New York","Warren County","Pennsylvania","Franklin County",6,11,149618,65707,5.31228555424053
"3772","42063","36013","New York","Chautauqua County","Pennsylvania","Indiana County",18,24,88880,134905,1.68127932938865
"3773","42063","36093","New York","Schenectady County","Pennsylvania","Indiana County",11,18,88880,154727,5.47562621178598
"3774","42065","36045","New York","Jefferson County","Pennsylvania","Jefferson County",2,3,45200,116229,4.11431518995279
"3775","42065","36121","New York","Wyoming County","Pennsylvania","Jefferson County",3,5,45200,42155,1.75465860441321
"3776","42067","36013","New York","Chautauqua County","Pennsylvania","Juniata County",7,11,24636,134905,2.67468456996631
"3777","42067","36077","New York","Otsego County","Pennsylvania","Juniata County",4,5,24636,62259,3.16798667798986
"3778","42069","36003","New York","Allegany County","Pennsylvania","Lackawanna County",5,8,214437,48946,2.55379753438838
"3779","42069","36007","New York","Broome County","Pennsylvania","Lackawanna County",35,37,214437,200600,0.753412322105122
"3780","42069","36009","New York","Cattaraugus County","Pennsylvania","Lackawanna County",13,21,214437,80317,3.17519683857097
"3781","42069","36023","New York","Cortland County","Pennsylvania","Lackawanna County",9,10,214437,49336,1.24662062330266
"3782","42069","36027","New York","Dutchess County","Pennsylvania","Lackawanna County",101,82,214437,297488,1.89499927342969
"3783","42069","36029","New York","Erie County","Pennsylvania","Lackawanna County",14,22,214437,919040,3.43483225768115
"3784","42069","36059","New York","Nassau County","Pennsylvania","Lackawanna County",10,18,214437,1339532,2.14282927982232
"3785","42069","36061","New York","New York County","Pennsylvania","Lackawanna County",41,59,214437,1585873,1.76828123209337
"3786","42069","36063","New York","Niagara County","Pennsylvania","Lackawanna County",10,16,214437,216469,3.68826964450292
"3787","42069","36067","New York","Onondaga County","Pennsylvania","Lackawanna County",5,8,214437,467026,1.67467542943216
"3788","42069","36077","New York","Otsego County","Pennsylvania","Lackawanna County",13,20,214437,62259,1.32861236147087
"3789","42069","36081","New York","Queens County","Pennsylvania","Lackawanna County",14,23,214437,2230722,1.9343097895454
"3790","42069","36087","New York","Rockland County","Pennsylvania","Lackawanna County",10,17,214437,311687,1.61040830225153
"3791","42069","36091","New York","Saratoga County","Pennsylvania","Lackawanna County",3,6,214437,219607,2.41597388037636
"3792","42069","36097","New York","Schuyler County","Pennsylvania","Lackawanna County",7,10,214437,18343,1.58700858864127
"3793","42069","36103","New York","Suffolk County","Pennsylvania","Lackawanna County",14,23,214437,1493350,2.96578040520057
"3794","42069","36105","New York","Sullivan County","Pennsylvania","Lackawanna County",39,45,214437,77547,0.886321825178364
"3795","42069","36123","New York","Yates County","Pennsylvania","Lackawanna County",3,6,214437,25348,1.91593055994994
"3796","42071","36061","New York","New York County","Pennsylvania","Lancaster County",26,28,519445,1585873,2.39263192707382
"3797","42071","36067","New York","Onondaga County","Pennsylvania","Lancaster County",19,27,519445,467026,2.96383196030646
"3798","42071","36075","New York","Oswego County","Pennsylvania","Lancaster County",11,17,519445,122109,3.42166721346867
"3799","42071","36087","New York","Rockland County","Pennsylvania","Lancaster County",6,9,519445,311687,2.48526412535106
"3800","42071","36113","New York","Warren County","Pennsylvania","Lancaster County",4,5,519445,65707,4.26007713802517
"3801","42071","36119","New York","Westchester County","Pennsylvania","Lancaster County",10,15,519445,949113,2.72975693255624
"3802","42075","36005","New York","Bronx County","Pennsylvania","Lebanon County",18,27,133568,1385108,2.64886037985199
"3803","42075","36013","New York","Chautauqua County","Pennsylvania","Lebanon County",5,7,133568,134905,3.52674684003704
"3804","42075","36059","New York","Nassau County","Pennsylvania","Lebanon County",10,23,133568,1339532,2.89526406032181
"3805","42077","36005","New York","Bronx County","Pennsylvania","Lehigh County",17,27,349497,1385108,1.75530145882603
"3806","42077","36015","New York","Chemung County","Pennsylvania","Lehigh County",13,19,349497,88830,1.92350376153516
"3807","42077","36059","New York","Nassau County","Pennsylvania","Lehigh County",29,33,349497,1339532,2.01038057674423
"3808","42077","36061","New York","New York County","Pennsylvania","Lehigh County",90,81,349497,1585873,1.63065474391659
"3809","42077","36063","New York","Niagara County","Pennsylvania","Lehigh County",15,22,349497,216469,4.18563387434459
"3810","42077","36077","New York","Otsego County","Pennsylvania","Lehigh County",8,12,349497,62259,2.09714123729353
"3811","42077","36081","New York","Queens County","Pennsylvania","Lehigh County",73,72,349497,2230722,1.7541347555516
"3812","42077","36085","New York","Richmond County","Pennsylvania","Lehigh County",2,11,349497,468730,1.45496416428808
"3813","42077","36095","New York","Schoharie County","Pennsylvania","Lehigh County",4,6,349497,32749,2.28598359376793
"3814","42077","36103","New York","Suffolk County","Pennsylvania","Lehigh County",14,23,349497,1493350,2.92554290237682
"3815","42077","36111","New York","Ulster County","Pennsylvania","Lehigh County",19,24,349497,182493,1.84546933187531
"3816","42077","36119","New York","Westchester County","Pennsylvania","Lehigh County",12,18,349497,949113,1.9162739227759
"3817","42079","36003","New York","Allegany County","Pennsylvania","Luzerne County",4,6,320918,48946,2.3071296585618
"3818","42079","36007","New York","Broome County","Pennsylvania","Luzerne County",103,68,320918,200600,0.9976950752902
"3819","42079","36015","New York","Chemung County","Pennsylvania","Luzerne County",14,23,320918,88830,1.23458291199385
"3820","42079","36025","New York","Delaware County","Pennsylvania","Luzerne County",14,14,320918,47980,1.44507068279737
"3821","42079","36029","New York","Erie County","Pennsylvania","Luzerne County",13,23,320918,919040,3.2074777129693
"3822","42079","36047","New York","Kings County","Pennsylvania","Luzerne County",24,27,320918,2504700,2.10980347059472
"3823","42079","36055","New York","Monroe County","Pennsylvania","Luzerne County",13,17,320918,744344,2.72140867766273
"3824","42079","36061","New York","New York County","Pennsylvania","Luzerne County",13,22,320918,1585873,2.05907262376983
"3825","42079","36065","New York","Oneida County","Pennsylvania","Luzerne County",32,38,320918,234878,2.13755895757339
"3826","42079","36067","New York","Onondaga County","Pennsylvania","Luzerne County",20,23,320918,467026,1.84030825407851
"3827","42079","36087","New York","Rockland County","Pennsylvania","Luzerne County",12,19,320918,311687,1.96508873873688
"3828","42079","36097","New York","Schuyler County","Pennsylvania","Luzerne County",7,11,320918,18343,1.50527411033853
"3829","42079","36101","New York","Steuben County","Pennsylvania","Luzerne County",6,9,320918,98990,1.77066265920651
"3830","42079","36105","New York","Sullivan County","Pennsylvania","Luzerne County",34,32,320918,77547,1.3347365528609
"3831","42079","36107","New York","Tioga County","Pennsylvania","Luzerne County",15,22,320918,51125,1.04273379819249
"3832","42081","36003","New York","Allegany County","Pennsylvania","Lycoming County",2,5,116111,48946,1.32773756145433
"3833","42081","36013","New York","Chautauqua County","Pennsylvania","Lycoming County",4,8,116111,134905,2.53025922301349
"3834","42081","36119","New York","Westchester County","Pennsylvania","Lycoming County",13,20,116111,949113,3.31667161072079
"3835","42083","36003","New York","Allegany County","Pennsylvania","McKean County",118,32,43450,48946,0.703820525187886
"3836","42083","36009","New York","Cattaraugus County","Pennsylvania","McKean County",856,153,43450,80317,0.454358461871943
"3837","42083","36013","New York","Chautauqua County","Pennsylvania","McKean County",42,31,43450,134905,0.97228479855979
"3838","42083","36063","New York","Niagara County","Pennsylvania","McKean County",3,4,43450,216469,1.54162821100672
"3839","42085","36013","New York","Chautauqua County","Pennsylvania","Mercer County",22,24,116638,134905,1.31427954757346
"3840","42089","36007","New York","Broome County","Pennsylvania","Monroe County",28,31,169842,200600,1.20219343736754
"3841","42089","36009","New York","Cattaraugus County","Pennsylvania","Monroe County",4,6,169842,80317,3.5452594035988
"3842","42089","36015","New York","Chemung County","Pennsylvania","Monroe County",18,19,169842,88830,1.78640403171265
"3843","42089","36047","New York","Kings County","Pennsylvania","Monroe County",28,32,169842,2504700,1.45245008253365
"3844","42089","36059","New York","Nassau County","Pennsylvania","Monroe County",50,53,169842,1339532,1.78396515965253
"3845","42089","36061","New York","New York County","Pennsylvania","Monroe County",56,90,169842,1585873,1.39884355129987
"3846","42089","36071","New York","Orange County","Pennsylvania","Monroe County",8,11,169842,372813,1.08965800904974
"3847","42089","36077","New York","Otsego County","Pennsylvania","Monroe County",7,12,169842,62259,1.60529938929516
"3848","42089","36081","New York","Queens County","Pennsylvania","Monroe County",42,36,169842,2230722,1.55321048998226
"3849","42089","36085","New York","Richmond County","Pennsylvania","Monroe County",15,23,169842,468730,1.29947739391564
"3850","42089","36087","New York","Rockland County","Pennsylvania","Monroe County",10,16,169842,311687,1.31876559059527
"3851","42089","36103","New York","Suffolk County","Pennsylvania","Monroe County",11,17,169842,1493350,2.65684018970021
"3852","42089","36105","New York","Sullivan County","Pennsylvania","Monroe County",30,48,169842,77547,0.871695344400011
"3853","42089","36121","New York","Wyoming County","Pennsylvania","Monroe County",11,17,169842,42155,3.32066150022079
"3854","42091","36001","New York","Albany County","Pennsylvania","Montgomery County",17,28,799874,304204,2.76613108983882
"3855","42091","36003","New York","Allegany County","Pennsylvania","Montgomery County",5,6,799874,48946,3.35639928002345
"3856","42091","36005","New York","Bronx County","Pennsylvania","Montgomery County",16,25,799874,1385108,1.64329215160133
"3857","42091","36007","New York","Broome County","Pennsylvania","Montgomery County",7,11,799874,200600,2.00117551899805
"3858","42091","36015","New York","Chemung County","Pennsylvania","Montgomery County",41,44,799874,88830,2.38037918408578
"3859","42091","36017","New York","Chenango County","Pennsylvania","Montgomery County",22,25,799874,50477,2.29571408158341
"3860","42091","36021","New York","Columbia County","Pennsylvania","Montgomery County",3,4,799874,63096,2.67774796586898
"3861","42091","36023","New York","Cortland County","Pennsylvania","Montgomery County",35,28,799874,49336,2.48565213147015
"3862","42091","36027","New York","Dutchess County","Pennsylvania","Montgomery County",28,46,799874,297488,2.24826415508226
"3863","42091","36047","New York","Kings County","Pennsylvania","Montgomery County",57,48,799874,2504700,1.47902652676541
"3864","42091","36051","New York","Livingston County","Pennsylvania","Montgomery County",9,14,799874,65393,3.4836656372002
"3865","42091","36055","New York","Monroe County","Pennsylvania","Montgomery County",24,32,799874,744344,3.86640342828988
"3866","42091","36059","New York","Nassau County","Pennsylvania","Montgomery County",47,44,799874,1339532,1.85645855703194
"3867","42091","36061","New York","New York County","Pennsylvania","Montgomery County",93,82,799874,1585873,1.50685576149814
"3868","42091","36065","New York","Oneida County","Pennsylvania","Montgomery County",3,4,799874,234878,3.03169199421688
"3869","42091","36067","New York","Onondaga County","Pennsylvania","Montgomery County",31,30,799874,467026,2.91484648258242
"3870","42091","36069","New York","Ontario County","Pennsylvania","Montgomery County",18,27,799874,107931,3.27336322566041
"3871","42091","36071","New York","Orange County","Pennsylvania","Montgomery County",8,14,799874,372813,1.59576977511587
"3872","42091","36081","New York","Queens County","Pennsylvania","Montgomery County",173,98,799874,2230722,1.59242506992508
"3873","42091","36085","New York","Richmond County","Pennsylvania","Montgomery County",13,20,799874,468730,1.27829961445287
"3874","42091","36087","New York","Rockland County","Pennsylvania","Montgomery County",12,18,799874,311687,1.64036955096312
"3875","42091","36089","New York","St. Lawrence County","Pennsylvania","Montgomery County",4,5,799874,111944,4.29593147563934
"3876","42091","36101","New York","Steuben County","Pennsylvania","Montgomery County",29,46,799874,98990,2.88053122018893
"3877","42091","36103","New York","Suffolk County","Pennsylvania","Montgomery County",97,52,799874,1493350,2.77953000792671
"3878","42091","36105","New York","Sullivan County","Pennsylvania","Montgomery County",3,4,799874,77547,1.6204300173385
"3879","42091","36109","New York","Tompkins County","Pennsylvania","Montgomery County",18,28,799874,101564,2.49939016496963
"3880","42093","36065","New York","Oneida County","Pennsylvania","Montour County",11,18,18267,234878,2.52904715592298
"3881","42093","36067","New York","Onondaga County","Pennsylvania","Montour County",19,28,18267,467026,2.03155297553485
"3882","42093","36121","New York","Wyoming County","Pennsylvania","Montour County",5,5,18267,42155,2.29255365690171
"3883","42095","36007","New York","Broome County","Pennsylvania","Northampton County",14,23,297735,200600,1.49637765251503
"3884","42095","36013","New York","Chautauqua County","Pennsylvania","Northampton County",10,13,297735,134905,4.38119713299454
"3885","42095","36027","New York","Dutchess County","Pennsylvania","Northampton County",9,18,297735,297488,1.86273717634876
"3886","42095","36029","New York","Erie County","Pennsylvania","Northampton County",12,19,297735,919040,4.00905206159217
"3887","42095","36031","New York","Essex County","Pennsylvania","Northampton County",4,5,297735,39370,3.69662207247102
"3888","42095","36037","New York","Genesee County","Pennsylvania","Northampton County",3,4,297735,60079,3.65764410821699
"3889","42095","36047","New York","Kings County","Pennsylvania","Northampton County",49,49,297735,2504700,1.36249760080243
"3890","42095","36055","New York","Monroe County","Pennsylvania","Northampton County",12,20,297735,744344,3.4867835134534
"3891","42095","36061","New York","New York County","Pennsylvania","Northampton County",51,63,297735,1585873,1.33783680967426
"3892","42095","36069","New York","Ontario County","Pennsylvania","Northampton County",13,23,297735,107931,2.89376260343977
"3893","42095","36081","New York","Queens County","Pennsylvania","Northampton County",11,17,297735,2230722,1.47179613865843
"3894","42095","36091","New York","Saratoga County","Pennsylvania","Northampton County",8,14,297735,219607,2.76062475791386
"3895","42095","36093","New York","Schenectady County","Pennsylvania","Northampton County",11,18,297735,154727,2.41231418078503
"3896","42095","36101","New York","Steuben County","Pennsylvania","Northampton County",1,4,297735,98990,2.56949284262455
"3897","42095","36103","New York","Suffolk County","Pennsylvania","Northampton County",6,10,297735,1493350,2.62878276251292
"3898","42097","36035","New York","Fulton County","Pennsylvania","Northumberland County",10,17,94528,55531,3.21668438198497
"3899","42099","36009","New York","Cattaraugus County","Pennsylvania","Perry County",14,23,45969,80317,2.33022606436013
"3900","42099","36101","New York","Steuben County","Pennsylvania","Perry County",3,5,45969,98990,1.87334425861405
"3901","42101","36005","New York","Bronx County","Pennsylvania","Philadelphia County",212,110,1526006,1385108,1.53262024811908
"3902","42101","36007","New York","Broome County","Pennsylvania","Philadelphia County",10,15,1526006,200600,2.25914197646392
"3903","42101","36011","New York","Cayuga County","Pennsylvania","Philadelphia County",1,2,1526006,80026,3.33029777209887
"3904","42101","36013","New York","Chautauqua County","Pennsylvania","Philadelphia County",4,7,1526006,134905,4.8493975517234
"3905","42101","36021","New York","Columbia County","Pennsylvania","Philadelphia County",3,5,1526006,63096,2.69905672669049
"3906","42101","36027","New York","Dutchess County","Pennsylvania","Philadelphia County",13,22,1526006,297488,2.24142841559754
"3907","42101","36029","New York","Erie County","Pennsylvania","Philadelphia County",53,42,1526006,919040,4.56693619367295
"3908","42101","36047","New York","Kings County","Pennsylvania","Philadelphia County",692,226,1526006,2504700,1.33942166489362
"3909","42101","36051","New York","Livingston County","Pennsylvania","Philadelphia County",3,5,1526006,65393,3.79189421001537
"3910","42101","36053","New York","Madison County","Pennsylvania","Philadelphia County",2,4,1526006,73442,2.9541156666438
"3911","42101","36055","New York","Monroe County","Pennsylvania","Philadelphia County",52,46,1526006,744344,4.1693255582019
"3912","42101","36059","New York","Nassau County","Pennsylvania","Philadelphia County",24,28,1526006,1339532,1.70954122619641
"3913","42101","36061","New York","New York County","Pennsylvania","Philadelphia County",457,167,1526006,1585873,1.39395270829791
"3914","42101","36063","New York","Niagara County","Pennsylvania","Philadelphia County",31,49,1526006,216469,4.93006142619256
"3915","42101","36065","New York","Oneida County","Pennsylvania","Philadelphia County",46,61,1526006,234878,3.2481678748386
"3916","42101","36067","New York","Onondaga County","Pennsylvania","Philadelphia County",27,25,1526006,467026,3.1802502706626
"3917","42101","36071","New York","Orange County","Pennsylvania","Philadelphia County",24,30,1526006,372813,1.62199386400418
"3918","42101","36073","New York","Orleans County","Pennsylvania","Philadelphia County",6,9,1526006,42883,4.58000324508782
"3919","42101","36075","New York","Oswego County","Pennsylvania","Philadelphia County",8,13,1526006,122109,3.61948433398991
"3920","42101","36079","New York","Putnam County","Pennsylvania","Philadelphia County",79,102,1526006,99710,1.98250451355491
"3921","42101","36081","New York","Queens County","Pennsylvania","Philadelphia County",200,127,1526006,2230722,1.44905960542639
"3922","42101","36085","New York","Richmond County","Pennsylvania","Philadelphia County",68,50,1526006,468730,1.13977162564191
"3923","42101","36089","New York","St. Lawrence County","Pennsylvania","Philadelphia County",5,7,1526006,111944,4.48922350437351
"3924","42101","36091","New York","Saratoga County","Pennsylvania","Philadelphia County",30,47,1526006,219607,3.34984407371268
"3925","42101","36095","New York","Schoharie County","Pennsylvania","Philadelphia County",1,2,1526006,32749,2.67171291358908
"3926","42101","36103","New York","Suffolk County","Pennsylvania","Philadelphia County",55,41,1526006,1493350,2.6203808371461
"3927","42101","36109","New York","Tompkins County","Pennsylvania","Philadelphia County",18,28,1526006,101564,2.78743143642761
"3928","42101","36115","New York","Washington County","Pennsylvania","Philadelphia County",5,8,1526006,63216,3.71900110963863
"3929","42101","36119","New York","Westchester County","Pennsylvania","Philadelphia County",109,65,1526006,949113,1.79286140975551
"3930","42103","36047","New York","Kings County","Pennsylvania","Pike County",8,13,57369,2504700,1.28877381159322
"3931","42103","36071","New York","Orange County","Pennsylvania","Pike County",746,188,57369,372813,0.731634368806911
"3932","42103","36081","New York","Queens County","Pennsylvania","Pike County",52,65,57369,2230722,1.37222491044659
"3933","42103","36105","New York","Sullivan County","Pennsylvania","Pike County",107,56,57369,77547,0.4673107689545
"3934","42105","36003","New York","Allegany County","Pennsylvania","Potter County",198,45,17457,48946,0.529134151781278
"3935","42105","36009","New York","Cattaraugus County","Pennsylvania","Potter County",91,50,17457,80317,0.931059388379881
"3936","42105","36029","New York","Erie County","Pennsylvania","Potter County",49,79,17457,919040,1.3446156107593
"3937","42105","36101","New York","Steuben County","Pennsylvania","Potter County",57,30,17457,98990,0.731824353869054
"3938","42105","36121","New York","Wyoming County","Pennsylvania","Potter County",3,7,17457,42155,1.01229028957761
"3939","42107","36005","New York","Bronx County","Pennsylvania","Schuylkill County",17,28,148289,1385108,2.36723274086295
"3940","42107","36013","New York","Chautauqua County","Pennsylvania","Schuylkill County",4,6,148289,134905,3.56730979535107
"3941","42107","36025","New York","Delaware County","Pennsylvania","Schuylkill County",4,7,148289,47980,1.94631537162029
"3942","42107","36047","New York","Kings County","Pennsylvania","Schuylkill County",24,27,148289,2504700,2.26687634330679
"3943","42111","36067","New York","Onondaga County","Pennsylvania","Somerset County",12,21,77742,467026,4.15098863704478
"3944","42113","36015","New York","Chemung County","Pennsylvania","Sullivan County",5,9,6428,88830,0.737966461863888
"3945","42113","36077","New York","Otsego County","Pennsylvania","Sullivan County",13,20,6428,62259,1.89721598078094
"3946","42115","36007","New York","Broome County","Pennsylvania","Susquehanna County",288,132,43356,200600,0.33942005513864
"3947","42115","36023","New York","Cortland County","Pennsylvania","Susquehanna County",10,12,43356,49336,0.819303886298171
"3948","42115","36077","New York","Otsego County","Pennsylvania","Susquehanna County",7,12,43356,62259,1.11803262551911
"3949","42115","36107","New York","Tioga County","Pennsylvania","Susquehanna County",35,34,43356,51125,0.614367365268936
"3950","42117","36003","New York","Allegany County","Pennsylvania","Tioga County",54,69,41981,48946,0.912926842994847
"3951","42117","36013","New York","Chautauqua County","Pennsylvania","Tioga County",40,63,41981,134905,2.21599887138877
"3952","42117","36015","New York","Chemung County","Pennsylvania","Tioga County",91,89,41981,88830,0.616843369947604
"3953","42117","36017","New York","Chenango County","Pennsylvania","Tioga County",10,14,41981,50477,1.7940905144247
"3954","42117","36029","New York","Erie County","Pennsylvania","Tioga County",10,15,41981,919040,1.81636318460699
"3955","42117","36061","New York","New York County","Pennsylvania","Tioga County",38,61,41981,1585873,3.43278537569004
"3956","42117","36097","New York","Schuyler County","Pennsylvania","Tioga County",19,22,41981,18343,0.728105871648859
"3957","42117","36101","New York","Steuben County","Pennsylvania","Tioga County",471,96,41981,98990,0.512295692042656
"3958","42117","36107","New York","Tioga County","Pennsylvania","Tioga County",27,42,41981,51125,1.02816173954294
"3959","42117","36123","New York","Yates County","Pennsylvania","Tioga County",10,16,41981,25348,0.874041101072588
"3960","42119","36037","New York","Genesee County","Pennsylvania","Union County",7,11,44947,60079,2.3309904058302
"3961","42121","36097","New York","Schuyler County","Pennsylvania","Venango County",8,11,54984,18343,3.04894116769195
"3962","42123","36009","New York","Cattaraugus County","Pennsylvania","Warren County",61,29,41815,80317,0.736736482434871
"3963","42123","36013","New York","Chautauqua County","Pennsylvania","Warren County",620,167,41815,134905,0.50579046790921
"3964","42123","36037","New York","Genesee County","Pennsylvania","Warren County",22,26,41815,60079,1.60461236355915
"3965","42125","36003","New York","Allegany County","Pennsylvania","Washington County",34,27,207820,48946,3.03447219055063
"3966","42125","36029","New York","Erie County","Pennsylvania","Washington County",15,22,207820,919040,2.95899620328722
"3967","42125","36121","New York","Wyoming County","Pennsylvania","Washington County",5,8,207820,42155,3.22658846496785
"3968","42127","36001","New York","Albany County","Pennsylvania","Wayne County",35,38,52822,304204,1.63503782789786
"3969","42127","36007","New York","Broome County","Pennsylvania","Wayne County",21,27,52822,200600,0.726805571081883
"3970","42127","36023","New York","Cortland County","Pennsylvania","Wayne County",13,19,52822,49336,1.218089542387
"3971","42127","36025","New York","Delaware County","Pennsylvania","Wayne County",29,28,52822,47980,0.644377099379212
"3972","42127","36027","New York","Dutchess County","Pennsylvania","Wayne County",9,14,52822,297488,1.56473219282992
"3973","42127","36047","New York","Kings County","Pennsylvania","Wayne County",15,25,52822,2504700,1.69107015028808
"3974","42127","36059","New York","Nassau County","Pennsylvania","Wayne County",47,46,52822,1339532,1.9469713887359
"3975","42127","36071","New York","Orange County","Pennsylvania","Wayne County",65,62,52822,372813,1.02771581941726
"3976","42127","36077","New York","Otsego County","Pennsylvania","Wayne County",7,12,52822,62259,1.02153892282201
"3977","42127","36081","New York","Queens County","Pennsylvania","Wayne County",11,17,52822,2230722,1.76837154025762
"3978","42127","36105","New York","Sullivan County","Pennsylvania","Wayne County",188,94,52822,77547,0.539379237793816
"3979","42129","36059","New York","Nassau County","Pennsylvania","Westmoreland County",5,12,365169,1339532,5.8965046818851
"3980","42129","36061","New York","New York County","Pennsylvania","Westmoreland County",38,62,365169,1585873,5.51673761893323
"3981","42129","36099","New York","Seneca County","Pennsylvania","Westmoreland County",9,15,365169,35251,3.61788320957898
"3982","42131","36009","New York","Cattaraugus County","Pennsylvania","Wyoming County",2,4,28276,80317,2.76064822879392
"3983","42131","36017","New York","Chenango County","Pennsylvania","Wyoming County",10,14,28276,50477,1.05592674640794
"3984","42131","36053","New York","Madison County","Pennsylvania","Wyoming County",12,17,28276,73442,1.43694355841812
"3985","42133","36003","New York","Allegany County","Pennsylvania","York County",2,3,434972,48946,2.67512545280145
"3986","42133","36005","New York","Bronx County","Pennsylvania","York County",26,41,434972,1385108,3.01996734929599
"3987","42133","36011","New York","Cayuga County","Pennsylvania","York County",12,18,434972,80026,3.09410994489007
"3988","42133","36029","New York","Erie County","Pennsylvania","York County",9,15,434972,919040,3.50302772125757
"3989","42133","36047","New York","Kings County","Pennsylvania","York County",43,44,434972,2504700,2.86675197022665
"3990","42133","36059","New York","Nassau County","Pennsylvania","York County",36,45,434972,1339532,3.2442881921082
"3991","42133","36067","New York","Onondaga County","Pennsylvania","York County",17,26,434972,467026,3.13133661535928
"3992","42133","36081","New York","Queens County","Pennsylvania","York County",26,34,434972,2230722,2.98041566240319
"3993","42133","36091","New York","Saratoga County","Pennsylvania","York County",9,15,434972,219607,4.28418074762915
"3994","42133","36107","New York","Tioga County","Pennsylvania","York County",10,15,434972,51125,2.28923253151478
"3995","42133","36111","New York","Ulster County","Pennsylvania","York County",10,16,434972,182493,3.15666291004142
"3996","44001","36119","New York","Westchester County","Rhode Island","Bristol County",11,17,49875,949113,2.52871907014383
"3997","44003","36027","New York","Dutchess County","Rhode Island","Kent County",7,12,166158,297488,2.16585873539975
"3998","44003","36067","New York","Onondaga County","Rhode Island","Kent County",8,12,166158,467026,4.80416996975705
"3999","44003","36083","New York","Rensselaer County","Rhode Island","Kent County",7,11,166158,159429,2.19196406124648
"4000","44003","36119","New York","Westchester County","Rhode Island","Kent County",14,22,166158,949113,2.23618613544238
"4001","44005","36023","New York","Cortland County","Rhode Island","Newport County",3,4,82888,49336,4.91290081519178
"4002","44005","36055","New York","Monroe County","Rhode Island","Newport County",12,19,82888,744344,6.65006179688693
"4003","44005","36067","New York","Onondaga County","Rhode Island","Newport County",14,21,82888,467026,5.13925458919102
"4004","44005","36087","New York","Rockland County","Rhode Island","Newport County",10,17,82888,311687,2.76500226638573
"4005","44005","36091","New York","Saratoga County","Rhode Island","Newport County",17,28,82888,219607,3.04232351854103
"4006","44007","36001","New York","Albany County","Rhode Island","Providence County",30,36,626667,304204,2.50340150647064
"4007","44007","36005","New York","Bronx County","Rhode Island","Providence County",27,44,626667,1385108,2.49359468185109
"4008","44007","36007","New York","Broome County","Rhode Island","Providence County",6,11,626667,200600,4.25084704667989
"4009","44007","36047","New York","Kings County","Rhode Island","Providence County",66,42,626667,2504700,2.67482820328413
"4010","44007","36051","New York","Livingston County","Rhode Island","Providence County",2,4,626667,65393,6.2558351118758
"4011","44007","36061","New York","New York County","Rhode Island","Providence County",156,100,626667,1585873,2.6308170791331
"4012","44007","36065","New York","Oneida County","Rhode Island","Providence County",9,16,626667,234878,4.09344327298364
"4013","44007","36079","New York","Putnam County","Rhode Island","Providence County",17,20,626667,99710,2.21599520343207
"4014","44007","36081","New York","Queens County","Rhode Island","Providence County",13,22,626667,2230722,2.56553076710723
"4015","44007","36083","New York","Rensselaer County","Rhode Island","Providence County",11,18,626667,159429,2.10578008431725
"4016","44007","36109","New York","Tompkins County","Rhode Island","Providence County",20,19,626667,101564,4.92938061569351
"4017","44007","36119","New York","Westchester County","Rhode Island","Providence County",9,15,626667,949113,2.290840529909
"4018","44009","36017","New York","Chenango County","Rhode Island","Washington County",3,4,126979,50477,4.11649795250109
"4019","44009","36061","New York","New York County","Rhode Island","Washington County",14,22,126979,1585873,2.43402702021457
"4020","44009","36091","New York","Saratoga County","Rhode Island","Washington County",18,27,126979,219607,2.78325767257589
"4021","44009","36119","New York","Westchester County","Rhode Island","Washington County",15,23,126979,949113,2.14338804312441
"4022","45007","36059","New York","Nassau County","South Carolina","Anderson County",17,28,187126,1339532,10.9793917131922
